t,Fx,Fy,Fz,Mx,My,Mz,Rx,Ry,Rz
2.632,-62.670894378,-8.1034076889,38.9673180669,-2.371974578,9.4188063228,-1.0736789462,0.037492944,0.0735,-0.04490603
2.64,-56.2270948709,-10.2381394761,38.1777157698,-2.441224263,8.7080990806,-0.6283890786,0.0374929435,0.0735,-0.0449060289
2.648,-57.1753852119,-11.6299826414,39.2500788475,-2.4802876137,8.9308199266,-0.3564920623,0.0374929431,0.0735,-0.0449060277
2.656,-58.5750906103,-10.8133238152,41.007700727,-2.1870225927,9.1915413798,-0.1965493823,0.0374929427,0.0735,-0.0449060266
2.664,-55.0232486861,-8.1433507116,33.5415316511,-1.2932950156,8.3774039784,0.0475568012,0.0374929422,0.0735,-0.0449060255
2.672,-53.6576623277,-5.1202116931,34.0896983753,-0.6474054518,8.1698162871,0.0185408964,0.0374929418,0.0735,-0.0449060244
2.68,-56.6747676715,-3.3822080604,38.4029694906,-0.6523105815,8.7401771793,-0.2684975197,0.0374929413,0.0735,-0.0449060233
2.688,-60.2207021809,-3.1353916603,42.1467676486,-0.8153413631,9.3443221837,-0.6397288168,0.0374929409,0.0735,-0.0449060221
2.696,-55.8545670199,-2.3138649779,38.0874172332,-0.6724642571,8.6376293783,-0.4445283642,0.0374929404,0.0735,-0.044906021
2.704,-58.7424935972,-3.2805192449,43.4401140159,-1.093758894,9.1316297415,-0.6173124295,0.03749294,0.0735,-0.0449060199
2.712,-64.2775559089,-7.6860325724,48.1538967677,-1.8443991087,9.969011926,-0.4730104148,0.0374929395,0.0735,-0.0449060188
2.72,-70.0357654466,-11.0805466809,53.6602904339,-2.5130609372,10.7997491422,-0.4556412185,0.037492939,0.0735,-0.0449060177
2.728,-74.8478424926,-13.9574582747,56.2785125332,-2.8874438031,11.4374195813,-0.2937809343,0.0374929386,0.0735,-0.0449060166
2.736,-73.6558635,-18.9124985169,56.5911900068,-3.4704293,11.2812081082,0.0303755998,0.0374929381,0.0735,-0.0449060155
2.744,-70.3407120417,-28.7184053994,54.5882202426,-4.5293765942,10.7380372746,0.8406285209,0.0374929376,0.0735,-0.0449060143
2.752,-63.7106541993,-30.1780141721,46.9336473926,-4.3002542796,9.6224338999,1.3026610246,0.0374929372,0.0735,-0.0449060132
2.76,-64.1469460134,-29.4113758479,46.2735018479,-4.1158472045,9.5801745879,1.3833245704,0.0374929367,0.0735,-0.0449060121
2.768,-65.3126357984,-31.1901759204,49.3304689232,-4.409571607,9.7443293087,1.1594864314,0.0374929362,0.0735,-0.044906011
2.776,-70.7635964807,-25.2394097046,48.9224100385,-3.9215337135,10.306879479,0.2784245696,0.0374929357,0.0735,-0.0449060099
2.784,-79.2061964885,-24.6002849715,53.6549545002,-4.1253502596,11.5167271341,0.1061544684,0.0374929353,0.0735,-0.0449060088
2.792,-83.6051131522,-27.7113544971,57.810257488,-4.6431833915,12.249851186,0.2510462791,0.0374929348,0.0735,-0.0449060077
2.8,-79.9900460701,-25.785790473,58.0515645839,-4.1427059175,11.8048439947,0.285217859,0.0374929343,0.0735,-0.0449060066
2.808,-70.9074239982,-21.6565665037,52.70223339,-3.7648611808,10.5821165433,0.0374974947,0.0374929338,0.0735,-0.0449060055
2.816,-65.8477345315,-16.522591231,48.579587075,-3.2034146543,9.8151962018,-0.2642861682,0.0374929333,0.0735,-0.0449060044
2.824,-72.3555003183,-16.3738083754,53.0674864006,-3.244493204,10.6899701823,-0.1257328213,0.0374929328,0.0735,-0.0449060033
2.832,-81.1339044147,-14.6553291478,56.3898416571,-2.9069598103,11.7434503054,-0.208255256,0.0374929323,0.0735,-0.0449060022
2.84,-92.2589501613,-14.8788457345,64.8593216988,-2.7918346968,13.3871201544,-0.2937148716,0.0374929318,0.0735,-0.0449060011
2.848,-94.9431572563,-16.8841646818,71.1598074322,-2.8680001442,13.8839389602,-0.0838896963,0.0374929313,0.0735,-0.044906
2.856,-96.330392006,-15.0210065008,70.4927618097,-2.1857966801,13.9915346865,-0.2405729932,0.0374929308,0.0735,-0.0449059989
2.864,-91.6317066652,-23.716858562,70.725569487,-2.6925840101,13.5779653422,0.6146855025,0.0374929303,0.0735,-0.0449059978
2.872,-94.9312759354,-26.1176017785,79.2801511615,-3.0015923145,14.2219419575,0.7204556472,0.0374929298,0.0735,-0.0449059968
2.88,-94.2404086106,-26.0323927641,81.3366564181,-3.1267657355,14.128597488,0.5525077284,0.0374929292,0.0735,-0.0449059957
2.888,-92.6673441127,-24.5971092564,81.3237113159,-2.9628392093,13.9158876407,0.583698736,0.0374929287,0.0735,-0.0449059946
2.896,-92.7410929687,-25.9017856763,77.4579199456,-3.3940372396,13.8083317902,0.795994942,0.0374929282,0.0735,-0.0449059935
2.904,-86.2746335441,-27.3545593296,80.1788599301,-3.4621694274,13.1092882027,0.9082763272,0.0374929277,0.0735,-0.0449059924
2.912,-81.9054049584,-29.7158618331,77.7260454713,-3.6908893606,12.4338491469,1.1945084271,0.0374929271,0.0735,-0.0449059913
2.92,-75.5197708162,-28.7706798574,79.2290924889,-3.734465654,11.7055719423,1.0875686223,0.0374929266,0.0735,-0.0449059902
2.928,-73.7263555379,-21.6066098436,81.6411932934,-3.1375806538,11.5846132538,0.1248131528,0.0374929261,0.0735,-0.0449059892
2.936,-73.6835873781,-18.4483257618,85.3844333858,-2.7821565545,11.7048165734,-0.1242491638,0.0374929255,0.0735,-0.0449059881
2.944,-71.0199778454,-19.1413015833,85.9054728073,-2.8155861484,11.3794482916,0.069543216,0.037492925,0.0735,-0.044905987
2.952,-69.5072250894,-20.1817758904,85.9403683286,-2.8288119181,11.2103819676,0.2898154411,0.0374929245,0.0735,-0.0449059859
2.96,-73.5445280966,-18.3911524395,89.8934667306,-2.6182985785,11.8446446648,0.2248573191,0.0374929239,0.0735,-0.0449059849
2.968,-74.641061957,-15.545753827,91.9560871258,-2.3636487076,11.9730250641,0.0384849381,0.0374929234,0.0735,-0.0449059838
2.976,-74.7771685906,-14.0426168365,93.4325487075,-2.3128253973,11.9655553431,-0.0456780624,0.0374929228,0.0735,-0.0449059827
2.984,-75.8277248877,-12.445333594,93.606794536,-2.1882550396,12.1320188741,-0.119820574,0.0374929223,0.0735,-0.0449059816
2.992,-72.4200665743,-9.8382332713,90.7429804859,-1.9818402695,11.6659000522,-0.3253256714,0.0374929217,0.0735,-0.0449059806
3,-60.3355899159,-4.4459508574,69.6269015977,-1.079654488,9.515753462,-0.2805519454,0.0374929212,0.0735,-0.0449059795
3.008,-46.0581407124,-1.4110716655,47.7798912635,-0.5268999498,7.0097613169,-0.2891406965,0.0374929206,0.0735,-0.0449059784
3.016,-45.2300931821,0.3697638148,48.1844479377,-0.3415191163,6.9239077119,-0.4617607434,0.03749292,0.0735,-0.0449059774
3.024,-42.0150522347,0.8729505925,47.2608555962,-0.3064958238,6.509211074,-0.4606473641,0.0374929195,0.0735,-0.0449059763
3.032,-43.7801753857,0.5790934158,49.9353447199,-0.371904973,6.833315512,-0.4738523565,0.0374929189,0.0735,-0.0449059752
3.04,-46.1001813589,-2.211510639,51.6394428812,-0.6907912755,7.163206877,-0.3521560437,0.0374929183,0.0735,-0.0449059742
3.048,-50.2129476038,-1.504965759,56.0766980603,-0.6262655256,7.7979086109,-0.3051902377,0.0374929178,0.0735,-0.0449059731
3.056,-48.8909602306,-1.314134184,58.6884601435,-0.6315998682,7.6331059739,-0.3404631388,0.0374929172,0.0735,-0.0449059721
3.064,-47.0591550003,-1.9117469063,56.2301800579,-0.4735470363,7.3273058207,-0.1075142838,0.0374929166,0.0735,-0.044905971
3.072,-52.3873410736,-0.9321850751,58.3414361795,-0.3663918336,8.0259763241,-0.1160408007,0.037492916,0.0735,-0.04490597
3.08,-54.2490527905,-0.9752346533,59.7598720914,-0.408542919,8.2640552495,-0.1639290358,0.0374929154,0.0735,-0.0449059689
3.088,-55.9814752578,-1.8453612066,65.9705942924,-0.6595200991,8.5914559389,-0.2166686679,0.0374929149,0.0735,-0.0449059678
3.096,-62.6816128165,-1.3093761626,71.8090899265,-0.5788170097,9.6329077459,-0.159018203,0.0374929143,0.0735,-0.0449059668
3.104,-72.3292970311,-0.3494512213,76.0745136331,-0.5589627766,10.9518134669,-0.329013367,0.0374929137,0.0735,-0.0449059657
3.112,-79.1628483131,-3.3502197786,81.4325145371,-1.0563990645,11.9468073007,-0.2187378824,0.0374929131,0.0735,-0.0449059647
3.12,-84.2662741966,-5.8745562748,87.9326650924,-1.3648232587,12.7638249719,-0.0347658323,0.0374929125,0.0735,-0.0449059637
3.128,-88.1349880696,-9.319379556,92.630321445,-1.7705690477,13.361305988,0.2003486952,0.0374929119,0.0735,-0.0449059626
3.136,-92.4220339713,-7.6403545707,97.3284877746,-1.6222677869,14.0176367151,0.0881510224,0.0374929113,0.0735,-0.0449059616
3.144,-98.8241907469,-9.140910938,101.6870277593,-1.9025034771,14.904411578,0.2025251683,0.0374929107,0.0735,-0.0449059605
3.152,-99.6413483295,-7.8392817419,101.2438000591,-1.7453442655,15.0055494536,0.0797318086,0.0374929101,0.0735,-0.0449059595
3.16,-96.2486597761,-9.5935910993,99.9474011369,-1.9366139525,14.5765060725,0.1662273388,0.0374929095,0.0735,-0.0449059584
3.168,-96.1403820322,-11.1998366332,99.9826852321,-2.1728535942,14.5349487092,0.1672026931,0.0374929088,0.0735,-0.0449059574
3.176,-92.8275692284,-12.6358788119,98.8815199291,-2.4643998562,14.0375770401,0.081035381,0.0374929082,0.0735,-0.0449059564
3.184,-94.2610462415,-13.2731236713,98.6098055735,-2.5713850595,14.1219006928,0.0857883318,0.0374929076,0.0735,-0.0449059553
3.192,-96.8370342169,-14.0567243085,100.095957085,-2.6974811857,14.4421755965,0.2016213815,0.037492907,0.0735,-0.0449059543
3.2,-94.3711302407,-14.1188663466,100.1244342164,-2.8043678395,14.1156976741,0.2984191188,0.0374929064,0.0735,-0.0449059533
3.208,-95.3935793604,-12.9814084594,98.8309141247,-2.6944598831,14.1359191433,0.2540813984,0.0374929057,0.0735,-0.0449059522
3.216,-96.8930684642,-12.7645130029,95.1943563836,-2.4996706018,14.1687544183,0.3587012469,0.0374929051,0.0735,-0.0449059512
3.224,-94.3036800141,-11.7098552933,90.7107240665,-2.2148718955,13.7319949259,0.3161490924,0.0374929045,0.0735,-0.0449059502
3.232,-91.4820400595,-12.5187637871,87.7560344181,-2.4038273074,13.3018022085,0.1288146921,0.0374929038,0.0735,-0.0449059492
3.24,-89.4304789867,-12.2982332953,84.1000443358,-2.4469963263,12.8747628386,0.018488502,0.0374929032,0.0735,-0.0449059481
3.248,-89.6846839259,-13.7939586387,79.2109776541,-2.5777311855,12.727157911,0.1596723052,0.0374929026,0.0735,-0.0449059471
3.256,-86.7286721549,-12.5849839746,75.700829292,-2.3930505168,12.2218156771,0.2025844753,0.0374929019,0.0735,-0.0449059461
3.264,-83.6725525631,-10.0443313789,72.1716723104,-1.9993331853,11.7243611618,0.3597657187,0.0374929013,0.0735,-0.0449059451
3.272,-76.4806803833,-7.212328162,66.6422736093,-1.5575058066,10.7002032599,0.3465658449,0.0374929006,0.0735,-0.0449059441
3.28,-63.8037159549,-5.4512936541,60.0160260162,-1.3101658271,8.9580140187,0.2603047914,0.0374929,0.0735,-0.0449059431
3.288,-56.7969681864,-3.9397101534,53.0213469963,-1.0000862694,7.9703811098,0.2956525526,0.0374928993,0.0735,-0.044905942
3.296,-49.403550669,-3.075113907,47.9588045601,-0.888397707,6.958875034,0.0386523667,0.0374928987,0.0735,-0.044905941
3.304,-48.8352332538,-2.7385902548,45.8619686,-0.8102482889,6.9206422872,0.038422708,0.037492898,0.0735,-0.04490594
3.312,-54.3539397478,0.5466448613,46.811439378,-0.4996498877,7.6234744269,-0.2374599501,0.0374928973,0.0735,-0.044905939
3.32,-48.5101177391,2.385199959,41.4525287102,-0.1660405718,6.7606399215,-0.291148946,0.0374928967,0.0735,-0.044905938
3.328,-47.4590708971,2.6636998,40.1252077054,-0.1791821839,6.6147798776,-0.4281172602,0.037492896,0.0735,-0.044905937
3.336,-53.0484884415,4.6231656082,41.890918938,0.1105278874,7.3104023842,-0.4916247871,0.0374928954,0.0735,-0.044905936
3.344,-54.9395491128,4.2063167586,41.9219788514,0.0850896766,7.5159356043,-0.4166492902,0.0374928947,0.0735,-0.044905935
3.352,-52.6948813553,4.1823179775,40.606694019,0.2896841833,7.19322375,-0.3327990233,0.037492894,0.0735,-0.044905934
3.36,-54.3060981678,4.8005926191,42.9664802936,0.3903982227,7.3799829479,-0.203705403,0.0374928933,0.0735,-0.044905933
3.368,-54.8936239632,7.7262258986,42.7949242407,0.6884835963,7.3800322411,-0.2991382617,0.0374928927,0.0735,-0.044905932
3.376,-56.23600695,14.0946714462,43.0761243154,1.3377472705,7.6001020973,-0.7769465026,0.037492892,0.0735,-0.044905931
3.384,-47.9397622761,19.8439454543,39.5063867208,1.8216325998,6.6244213828,-1.232025555,0.0374928913,0.0735,-0.04490593
3.392,-45.226313532,20.4286812212,37.4510958377,1.798002928,6.2051964548,-1.1360981807,0.0374928906,0.0735,-0.044905929
3.4,-45.1351043567,21.1363431753,39.9934224485,1.9081705009,6.1997901064,-0.9267644317,0.0374928899,0.0735,-0.044905928
3.408,-46.6556825907,21.5301735816,41.9286720788,1.8982249355,6.342973663,-0.9595413033,0.0374928892,0.0735,-0.0449059271
3.416,-48.3348337538,22.1219388465,40.7347803679,1.9556620735,6.491997106,-0.8006103403,0.0374928885,0.0735,-0.0449059261
3.424,-34.4827810675,18.3679710877,30.0479202051,1.5599822976,4.6432463431,-0.7352056415,0.0375690882,0.0735,-0.0449059256
3.432,-38.5710294799,17.6780978437,27.3005677587,1.6203157744,5.0961630431,-0.6725773272,0.0377214882,0.0735,-0.0449059256
3.44,-41.7608122644,17.8783586833,25.9753806461,1.7409086024,5.4479105694,-0.645677328,0.0378738882,0.0735,-0.0449059256
3.448,-42.8919671774,18.4419737627,24.7086257152,1.8459078601,5.5854531374,-0.7109325706,0.0380262882,0.0735,-0.0449059256
3.456,-40.9653732409,17.2220860676,20.9440380549,1.6392985609,5.4039288308,-0.8562741471,0.0381786882,0.0735,-0.0449059256
3.464,-33.551961628,16.2808720915,18.4414029128,1.6042647321,4.4205593958,-0.955172706,0.0383310882,0.0735,-0.0449059256
3.472,-30.8278869074,14.2280467444,15.0009975795,1.3472755382,3.9662075811,-0.8054826053,0.0384834882,0.0735,-0.0449059256
3.48,-26.3348933521,13.214499063,12.8717654494,1.1898452953,3.3834450703,-0.8319596913,0.0386358882,0.0735,-0.0449059256
3.488,-30.6920375692,13.4181887288,12.8611415508,1.2997201685,3.9053649415,-0.7773211768,0.0387882882,0.0735,-0.0449059256
3.496,-32.9345163965,13.3568836347,13.0965446001,1.3643666073,4.1501293272,-0.6993430879,0.0389406882,0.0735,-0.0449059256
3.504,-33.1302887974,12.6429583949,13.4691710806,1.3423259879,4.1578335554,-0.4981218936,0.0390930882,0.0735,-0.0449059256
3.512,-41.2937951636,12.5213723424,12.0940608367,1.4324750833,5.1410159306,-0.6032061795,0.0393554882,0.0735,-0.0449059256
3.52,-45.2058096786,12.8094128989,13.5424917945,1.4528879221,5.6293412394,-0.2022089712,0.0397278882,0.0735,-0.0449059256
3.528,-46.5366635399,10.6097038384,14.0421436451,1.1628398877,5.8465383355,-0.0394155388,0.0401002882,0.0735,-0.0449059256
3.536,-51.1571791764,6.6511634026,16.0587267207,0.8027278662,6.5167011583,0.4508402936,0.0404726882,0.0735,-0.0449059256
3.544,-55.5079596228,7.4688411813,15.4778114577,0.9472690942,7.05866042,0.4845887106,0.0408450882,0.0735,-0.0449059256
3.552,-51.1577616457,7.3125990679,14.9273077685,0.8750042834,6.6057941588,0.462464248,0.0412174882,0.0735,-0.0449059256
3.56,-50.7148930713,8.386033448,14.5127569004,0.9706327652,6.5950365206,0.4095591622,0.0415898882,0.0735,-0.0449059256
3.568,-47.7308929703,6.6707919631,14.7139958073,0.782314632,6.2598410498,0.7018815214,0.0419622882,0.0735,-0.0449059256
3.576,-53.8069631093,9.0953710968,15.3427668563,1.0226487993,7.0134289732,0.424056536,0.0423346882,0.0735,-0.0449059256
3.584,-59.1176869327,10.0157781626,16.0871653996,1.1558081298,7.6246582216,0.4773065863,0.0427070882,0.0735,-0.0449059256
3.592,-61.910797984,11.0797838208,15.4254447821,1.2626132602,7.8955850773,0.661578903,0.0430794882,0.0735,-0.0449059256
3.6,-59.2737608201,13.757926438,17.2569393039,1.6333991791,7.606326901,0.3772571721,0.0434518882,0.0735,-0.0449059256
3.608,-61.122788786,17.6561819415,17.3048750968,2.0239844928,7.7881839566,0.1787912141,0.0438242882,0.0735,-0.0449059256
3.616,-67.4615981361,20.1763830768,19.0444487886,2.3551723741,8.5762161129,0.160361573,0.0441966882,0.0735,-0.0449059256
3.624,-76.0199761787,23.3642194777,19.8766567753,2.7425338018,9.6282992224,0.2742285675,0.0445690882,0.0735,-0.0449059256
3.632,-76.6403016143,26.0786926788,20.8199885177,3.0958659549,9.6987408265,0.4776432757,0.0449414882,0.0735,-0.0449059256
3.64,-77.1698689486,25.8493848493,20.7531068571,3.1952423699,9.7616946084,0.4647930475,0.0453138882,0.0735,-0.0449059256
3.648,-75.2870520084,24.4562047111,19.8167486219,3.0645293004,9.5435670294,0.624652441,0.0456862882,0.0735,-0.0449059256
3.656,-75.2221887948,23.6794616795,18.3245198606,3.0872117429,9.4831498507,0.6220679322,0.0460586882,0.0735,-0.0449059256
3.664,-75.4186939234,22.2720828156,18.4383686751,2.8502824487,9.5071290522,0.6664877805,0.0464310882,0.0735,-0.0449059256
3.672,-73.6888307074,22.0453905025,17.7077586344,2.9018755917,9.2779491148,0.8262069849,0.0468034882,0.0735,-0.0449059256
3.68,-71.6131216396,19.3608417993,16.8210240527,2.5990887794,8.9967726594,0.7824094422,0.0471758882,0.0735,-0.0449059256
3.688,-70.2451693616,16.5116269249,16.771701148,2.2122362538,8.8237881778,0.6630642567,0.0475482882,0.0735,-0.0449059256
3.696,-75.3861853388,13.2142910273,16.3301478965,2.1333615317,9.4373646876,1.1618540636,0.0479206882,0.0735,-0.0449059256
3.704,-63.1475701724,12.3963760842,14.4512853781,2.2271904801,7.9650112744,1.4698797794,0.0482930882,0.0735,-0.0449059256
3.712,-62.2813157519,9.6092638281,15.068623863,1.8616381178,7.6885602985,1.4704222451,0.0486654882,0.0735,-0.0449059256
3.72,-63.4977602252,10.9955507403,16.7170271371,1.9804438049,7.777256217,1.1721731256,0.0490378882,0.0735,-0.0449059256
3.728,-64.0506273002,10.9667499561,16.5947173025,1.8101461312,7.7306374738,0.9507834335,0.0494102882,0.0735,-0.0449059256
3.736,-61.3170318941,11.4845040875,16.3110189353,1.9046957758,7.3622079091,0.9490230359,0.0497826882,0.0735,-0.0449059256
3.744,-58.4310027803,11.1559562691,15.860137907,1.8187019472,7.0160679879,0.8727132687,0.0501550882,0.0735,-0.0449059256
3.752,-56.6303913275,9.8828630901,14.3141802725,1.6270347421,6.7529927353,0.8253079184,0.0505274882,0.0735,-0.0449059256
3.76,-52.3192681174,9.5129539536,12.7517090817,1.5189385677,6.1969562866,0.7457387799,0.0508998882,0.0735,-0.0449059256
3.768,-38.5881460193,11.4161058623,8.4302279636,1.5405422774,4.5295354187,0.1742724453,0.0512722882,0.0735,-0.0449059256
3.776,-28.8440930527,5.9263939057,5.3018090419,0.7903725719,3.3820588876,-0.161124767,0.0516446882,0.0735,-0.0449059256
3.784,-32.8732782963,7.9886723986,6.8471096011,1.0067515553,3.9564949817,-0.0956374936,0.0520170882,0.0735,-0.0449059256
3.792,-41.1153142948,8.3857456127,9.0196175901,0.8796389412,4.986316906,-0.4241570209,0.0523894882,0.0735,-0.0449059256
3.8,-48.2496129554,10.1077462323,14.5877739461,0.8874871641,5.8919718655,-0.4226055191,0.0527618882,0.0735,-0.0449059256
3.808,-54.4263902351,7.6286433791,16.5998946396,0.7046904339,6.6915600158,-0.7090455158,0.0531342882,0.0735,-0.0449059256
3.816,-55.5115063194,6.3482100991,18.9148018262,0.4920629054,6.9346033012,-0.7686434932,0.0535066882,0.0735,-0.0449059256
3.824,-57.4631346354,3.6521783267,20.4282704301,0.0985276578,7.2806219548,-0.9254059419,0.0538790882,0.0735,-0.0449059256
3.832,-57.4395264869,2.3620467476,20.5521565804,-0.0891465703,7.2712053002,-0.6033716624,0.0542514882,0.0735,-0.0449059256
3.84,-60.6830144948,2.0375600795,20.6054608349,-0.1437736987,7.6456627455,-0.5275098113,0.0546238882,0.0735,-0.0449059256
3.848,-59.2549600741,1.1628770205,19.2977810915,-0.2600092002,7.5187099458,-0.4033340458,0.0549962882,0.0735,-0.0449059256
3.856,-61.7175770959,-3.0632311918,16.2144721299,-0.8556443861,7.7905031894,-0.4307385179,0.0553686882,0.0735,-0.0449059256
3.864,-65.506561605,-5.6787786406,17.2283927302,-1.1099684899,8.2725421126,-0.4744289252,0.0557410882,0.0735,-0.0449059256
3.872,-68.1466984871,-7.6296878963,19.1911443244,-1.2645422935,8.6856691234,-0.4308633203,0.0561134882,0.0735,-0.0449059256
3.88,-67.5860103266,-7.4200912929,21.9929532186,-1.1163321207,8.7065372141,-0.2888152743,0.0564858882,0.0735,-0.0449059256
3.888,-67.8424505209,-4.9271228092,24.7238000292,-0.7135772386,8.8263889213,-0.0683255371,0.0568582882,0.0735,-0.0449059256
3.896,-68.0169483513,0.4729146033,29.2613119689,0.1295281337,9.0043552897,-0.0091549868,0.0572306882,0.0735,-0.0449059256
3.904,-71.0979888138,4.8546084234,33.1233318322,0.8102841715,9.4408740124,-0.0620491845,0.0576030882,0.0735,-0.0449059256
3.912,-68.6043023246,4.8836486334,33.1932806376,1.0073118603,9.1320179708,0.2296372122,0.0579754882,0.0735,-0.0449059256
3.92,-73.3238528902,3.6788890931,36.7294951085,0.9966781415,9.6548192033,0.4722219753,0.0583478882,0.0735,-0.0449059256
3.928,-80.2555014338,4.0985621721,39.9477963266,1.012664187,10.5298931876,0.353274466,0.0587202882,0.0735,-0.0449059256
3.936,-79.02014043,5.9293865795,41.5588311379,1.247789418,10.4379319284,0.1395514749,0.0590926882,0.0735,-0.0449059256
3.944,-73.100785837,5.563273786,41.502173008,1.2410964644,9.7380782876,0.283695236,0.0594650882,0.0735,-0.0449059256
3.952,-75.9033054645,5.4208410041,42.5715901534,1.4246273624,10.1378016702,0.6130388455,0.0598374882,0.0735,-0.0449059256
3.96,-77.5653653268,6.4336598171,46.5205463464,1.7114428409,10.4207947179,0.8143640372,0.0602098882,0.0735,-0.0449059256
3.968,-85.3297899689,5.8274122693,52.4927386832,1.5811968463,11.5323116515,0.6698072784,0.0605822882,0.0735,-0.0449059256
3.976,-86.432332175,4.4689015094,54.8220796554,1.5339174662,11.7330846027,0.6857120573,0.0609546882,0.0735,-0.0449059256
3.984,-90.5600301896,3.025564297,56.1975749319,1.3439508217,12.2662569678,0.8390314388,0.0613270882,0.0735,-0.0449059256
3.992,-91.5991468498,1.9560630202,58.3477130764,1.1993168497,12.4842332737,0.9290166229,0.0616994882,0.0735,-0.0449059256
4,-88.2667627621,-1.9615397755,58.9170402083,0.7100615805,12.1229287862,0.9616857657,0.0620718882,0.0735,-0.0449059256
4.008,-86.6480857595,-1.8754913855,57.6962619559,0.5358355902,11.872679541,0.8097038444,0.0624442882,0.0735,-0.0449059256
4.016,-91.5243196916,-1.72212299,60.5294479505,0.4321007664,12.5083995635,0.5390596639,0.0628166882,0.0735,-0.0449059256
4.024,-90.1513001403,-0.5384663494,62.1237853185,0.5698783977,12.3274214392,0.1295824527,0.0631890882,0.0735,-0.0449059256
4.032,-94.9692799731,-1.1644229753,64.629011248,0.4915334137,12.9905462247,0.1178637308,0.0635614882,0.0735,-0.0449059256
4.04,-97.0924892034,-2.7083841155,68.0465342877,0.3805915458,13.3515568564,0.1016548733,0.0639338882,0.0735,-0.0449059256
4.048,-97.3148900256,-1.0972350057,69.6784224081,0.6250350028,13.472736658,0.0906843811,0.0643062882,0.0735,-0.0449059256
4.056,-95.6941147637,-0.6162752536,65.1042473322,0.4487816317,13.2185301176,-0.090001079,0.0646786882,0.0735,-0.0449059256
4.064,-89.378173579,-0.9671442661,63.46278188,0.3268815885,12.3548037057,0.0424100038,0.0650510882,0.0735,-0.0449059256
4.072,-85.0855857283,-0.7071389394,60.6813767238,0.3145356313,11.7214741015,-0.2281993471,0.0654234882,0.0735,-0.0449059256
4.08,-88.4417750664,0.0810081298,65.1766096204,0.6203450886,12.2473379101,-0.0412324827,0.0657958882,0.0735,-0.0449059256
4.088,-87.7133689614,0.009411777,63.3566927698,0.7066519335,12.1136754642,0.0875432629,0.0661682882,0.0735,-0.0449059256
4.096,-80.9349054402,1.9223368506,57.0890552519,0.7369059871,11.1323348514,-0.255061226,0.0665406882,0.0735,-0.0449059256
4.104,-73.3760471767,3.7721733311,52.8173344815,0.8564605119,10.0935815519,-0.3941113002,0.0669130882,0.0735,-0.0449059256
4.112,-63.2608464185,6.2192161678,44.921354352,1.4773671322,8.6954557093,0.2200644518,0.0672854882,0.0735,-0.0449059256
4.12,-59.7961802368,6.5643608294,41.6494917565,1.445358868,8.217139749,0.0681363703,0.0676578882,0.0735,-0.0449059256
4.128,-57.8167875433,6.655914768,45.1452992855,1.498522843,8.0221727962,0.1318996999,0.0680302882,0.0735,-0.0449059256
4.136,-59.9240820841,5.3591901479,48.4821452933,1.339725615,8.3019303445,0.0088093754,0.0684026882,0.0735,-0.0449059256
4.144,-60.7881783669,5.4678683436,50.7514606045,1.4698446948,8.433340531,0.1615404158,0.0687750882,0.0735,-0.0449059256
4.152,-61.797999766,3.7751436385,52.3719793075,1.4301658805,8.5091888218,0.1594506307,0.0691474882,0.0735,-0.0449059256
4.16,-66.7028540006,4.3491581775,56.9929436074,1.4143914529,9.2755517567,0.3098766537,0.0695198882,0.0735,-0.0449059256
4.168,-72.7975322912,5.5189048725,57.6731286548,1.5349542493,10.1392200739,0.6609179544,0.0698922882,0.0735,-0.0449059256
4.176,-78.8529583502,6.8147210013,57.8295611599,1.4417198099,10.9929430226,0.6805146354,0.0702646882,0.0735,-0.0449059256
4.184,-80.6061977558,8.9130978258,53.8554033564,1.2806040226,11.2388884746,0.6155949758,0.0706370882,0.0735,-0.0449059256
4.192,-82.8645085871,10.7424953454,49.2951116962,1.2873673651,11.6313614145,0.7050490367,0.0710094882,0.0735,-0.0449059256
4.2,-88.2385898479,7.0718905896,46.4598997505,0.9347536525,12.3457658789,0.9550263707,0.0713818882,0.0735,-0.0449059256
4.208,-96.0227652104,2.1288014395,45.2743755038,0.1333381172,13.3071377409,1.0814224947,0.0717542882,0.0735,-0.0449059256
4.216,-98.9617473171,-2.24622935,44.1714689743,-0.4712876219,13.6960669652,1.0288147107,0.0721266882,0.0735,-0.0449059256
4.224,-93.9773196858,0.3012278324,42.1722889763,-0.4965418155,12.9237237681,0.5530816239,0.0724990882,0.0735,-0.0449059256
4.232,-92.7245368632,2.7223773157,42.6740579281,-0.3498806574,12.6139183352,-0.1751492492,0.0728714882,0.0735,-0.0449059256
4.24,-97.4463536951,3.7033417152,48.6188628597,-0.1552215637,13.3103164677,-0.3535467777,0.0732438882,0.0735,-0.0449059256
4.248,-112.1013463003,2.2494997338,52.8835621055,-0.2428448604,15.2953609965,-0.1194615944,0.0736162882,0.0735,-0.0449059256
4.256,-120.267193382,1.0486017073,52.5076810283,-0.3462301348,16.3483814027,-0.1182439978,0.0739886882,0.0735,-0.0449059256
4.264,-118.4718414842,-0.5227010307,52.2525650513,-0.5611330289,16.0990048615,-0.1473020589,0.0743610882,0.0735,-0.0449059256
4.272,-118.5769379986,-3.7888808805,49.5988792304,-0.7969140962,16.1179550814,0.1718995342,0.0747334882,0.0735,-0.0449059256
